IsoValue 11 dB(A)
370945,746;290427,616;50,00
370945,971;290428,161;50,00
370946,161;290428,615;50,00
370946,331;290429,040;50,00
370946,502;290429,505;50,00
370946,678;290430,000;50,00
370946,859;290430,500;50,00
370947,029;290431,000;50,00
370947,176;290431,500;50,00
370947,316;290432,000;50,00
370947,466;290432,521;50,00
370947,624;290433,167;50,00
370947,777;290433,989;50,00
370947,904;290434,833;50,00
370947,981;290435,479;50,00
370948,030;290436,000;50,00
370948,076;290436,521;50,00
370948,110;290437,167;50,00
370948,116;290438,021;50,00
370948,085;290439,000;50,00
370948,016;290439,996;50,00
370947,906;290441,000;50,00
370947,764;290441,966;50,00
370947,613;290442,833;50,00
370947,485;290443,479;50,00
370947,377;290444,000;50,00
370947,279;290444,500;50,00
370947,169;290445,000;50,00
370947,035;290445,500;50,00
370946,891;290446,000;50,00
370946,746;290446,521;50,00
370946,556;290447,167;50,00
370946,298;290447,973;50,00
370945,950;290449,000;50,00
370945,623;290449,923;50,00
370945,284;290450,833;50,00
370945,023;290451,479;50,00
370944,800;290452,000;50,00
370944,588;290452,500;50,00
370944,377;290453,000;50,00
370944,161;290453,500;50,00
370943,945;290454,000;50,00
370943,720;290454,521;50,00
370943,419;290455,167;50,00
370943,051;290455,902;50,00
370942,563;290456,833;50,00
370942,213;290457,479;50,00
370941,924;290458,000;50,00
370941,618;290458,542;50,00
370941,129;290459,333;50,00
370940,728;290459,946;50,00
370940,281;290460,617;50,00
370939,855;290461,249;50,00
370939,630;290461,579;50,00
370939,192;290462,206;50,00
370938,852;290462,649;50,00
370938,371;290463,248;50,00
370937,825;290463,912;50,00
370937,316;290464,510;50,00
370936,710;290465,167;50,00
370936,148;290465,744;50,00
370935,535;290466,357;50,00
370935,050;290466,833;50,00
370934,379;290467,479;50,00
370933,819;290468,000;50,00
370933,278;290468,491;50,00
370932,781;290468,930;50,00
370932,360;290469,285;50,00
370931,952;290469,605;50,00
370931,493;290469,947;50,00
370930,993;290470,302;50,00
370930,479;290470,652;50,00
370929,971;290470,986;50,00
370929,479;290471,303;50,00
370928,993;290471,604;50,00
370928,499;290471,892;50,00
370928,000;290472,157;50,00
370927,500;290472,392;50,00
370927,000;290472,606;50,00
370926,500;290472,811;50,00
370926,000;290473,011;50,00
370925,500;290473,206;50,00
370925,000;290473,405;50,00
370924,500;290473,612;50,00
370924,000;290473,796;50,00
370923,500;290473,931;50,00
370923,000;290474,033;50,00
370922,479;290474,133;50,00
370921,833;290474,272;50,00
370921,009;290474,465;50,00
370920,000;290474,657;50,00
370919,001;290474,763;50,00
370918,000;290474,845;50,00
370917,013;290474,957;50,00
370916,000;290475,026;50,00
370915,031;290474,970;50,00
370914,167;290474,847;50,00
370913,521;290474,735;50,00
370913,000;290474,642;50,00
370912,500;290474,554;50,00
370912,000;290474,454;50,00
370911,500;290474,329;50,00
370911,000;290474,195;50,00
370910,500;290474,070;50,00
370910,000;290473,942;50,00
370909,500;290473,799;50,00
370909,000;290473,658;50,00
370908,500;290473,541;50,00
370908,000;290473,457;50,00
370907,500;290473,410;50,00
370907,000;290473,396;50,00
370906,507;290473,418;50,00
370906,058;290473,518;50,00
370905,687;290473,722;50,00
370905,397;290473,961;50,00
370904,998;290474,055;50,00
370904,814;290473,606;50,00
370904,594;290472,792;50,00
370904,394;290471,980;50,00
370904,202;290471,067;50,00
370904,103;290470,445;50,00
370904,001;290469,440;50,00
370903,814;290468,236;50,00
370903,473;290467,342;50,00
370903,130;290465,500;50,00
370903,083;290464,907;50,00
370903,044;290464,236;50,00
370903,014;290463,499;50,00
370902,990;290462,708;50,00
370902,973;290461,875;50,00
370902,961;290461,012;50,00
370902,953;290460,131;50,00
370902,948;290459,244;50,00
370902,946;290458,363;50,00
370902,945;290457,500;50,00
370902,944;290456,318;50,00
370902,941;290455,206;50,00
370902,933;290454,172;50,00
370902,916;290453,226;50,00
370902,888;290452,376;50,00
370902,846;290451,631;50,00
370902,785;290451,000;50,00
370902,455;290449,313;50,00
370902,127;290446,500;50,00
370902,098;290445,941;50,00
370902,074;290445,330;50,00
370902,052;290444,676;50,00
370902,033;290443,984;50,00
370902,015;290443,264;50,00
370902,000;290442,521;50,00
370901,985;290441,764;50,00
370901,970;290441,000;50,00
370901,956;290440,236;50,00
370901,941;290439,479;50,00
370901,926;290438,736;50,00
370901,908;290438,016;50,00
370901,889;290437,324;50,00
370901,867;290436,670;50,00
370901,842;290436,059;50,00
370901,814;290435,500;50,00
370901,485;290432,792;50,00
370901,152;290431,833;50,00
370901,007;290431,018;50,00
370900,989;290430,311;50,00
370901,164;290429,828;50,00
370901,521;290429,696;50,00
370902,000;290429,613;50,00
370902,521;290429,648;50,00
370903,167;290429,725;50,00
370904,062;290429,753;50,00
370905,333;290429,733;50,00
370906,135;290429,712;50,00
370906,999;290429,686;50,00
370907,863;290429,658;50,00
370908,667;290429,630;50,00
370909,937;290429,582;50,00
370910,833;290429,548;50,00
370911,468;290429,517;50,00
370911,911;290429,433;50,00
370912,214;290429,237;50,00
370912,391;290428,919;50,00
370912,462;290428,386;50,00
370912,493;290427,167;50,00
370912,506;290426,522;50,00
370912,520;290425,787;50,00
370912,529;290425,008;50,00
370912,530;290424,235;50,00
370912,518;290423,515;50,00
370912,489;290422,894;50,00
370912,299;290421,800;50,00
370912,053;290421,410;50,00
370911,762;290420,727;50,00
370911,742;290419,987;50,00
370911,767;290419,167;50,00
370911,799;290418,534;50,00
370911,845;290418,108;50,00
370912,137;290417,607;50,00
370912,499;290417,356;50,00
370912,857;290417,143;50,00
370913,262;290416,918;50,00
370913,592;290416,719;50,00
370914,042;290416,469;50,00
370914,554;290416,228;50,00
370915,071;290415,995;50,00
370915,572;290415,755;50,00
370916,184;290415,488;50,00
370916,958;290415,202;50,00
370917,833;290414,886;50,00
370918,479;290414,625;50,00
370919,000;290414,394;50,00
370919,500;290414,177;50,00
370920,000;290413,980;50,00
370920,500;290413,811;50,00
370921,000;290413,662;50,00
370921,515;290413,519;50,00
370922,124;290413,366;50,00
370922,856;290413,197;50,00
370923,495;290413,052;50,00
IsoValue 50 dB(A)
370755,715;290422,098;50,00
370756,137;290421,846;50,00
370756,517;290421,715;50,00
370757,000;290421,584;50,00
370757,500;290421,501;50,00
370758,000;290421,487;50,00
370758,494;290421,552;50,00
370758,949;290421,674;50,00
370759,333;290421,826;50,00
370759,630;290421,972;50,00
370760,116;290422,286;50,00
370760,511;290422,609;50,00
370760,976;290423,034;50,00
370761,420;290423,507;50,00
370761,822;290424,001;50,00
370762,180;290424,500;50,00
370762,501;290425,000;50,00
370762,793;290425,500;50,00
370763,063;290426,000;50,00
370763,317;290426,500;50,00
370763,556;290427,000;50,00
370763,794;290427,530;50,00
370764,096;290428,242;50,00
370764,395;290428,968;50,00
370764,702;290429,720;50,00
370764,873;290430,136;50,00
370765,108;290430,697;50,00
370765,283;290431,076;50,00
370765,497;290431,497;50,00
370765,712;290431,896;50,00
370766,016;290432,419;50,00
370766,178;290432,692;50,00
370766,392;290432,977;50,00
370766,683;290433,234;50,00
370767,056;290433,442;50,00
370767,490;290433,595;50,00
370767,864;290433,724;50,00
370768,153;290434,119;50,00
370768,191;290434,514;50,00
370768,310;290434,994;50,00
370768,586;290435,648;50,00
370768,869;290437,308;50,00
370768,913;290437,907;50,00
370768,950;290438,583;50,00
370768,982;290439,314;50,00
370769,011;290440,078;50,00
370769,040;290440,853;50,00
370769,070;290441,618;50,00
370769,105;290442,349;50,00
370769,146;290443,026;50,00
370769,198;290443,648;50,00
370769,606;290445,275;50,00
370770,508;290445,774;50,00
370771,206;290445,862;50,00
370772,001;290445,891;50,00
370772,797;290445,860;50,00
370773,500;290445,768;50,00
370774,708;290445,436;50,00
370777,167;290445,102;50,00
370777,734;290445,069;50,00
370778,358;290445,040;50,00
370779,030;290445,014;50,00
370779,739;290444,992;50,00
370780,477;290444,972;50,00
370781,233;290444,953;50,00
370781,999;290444,935;50,00
370782,765;290444,918;50,00
370783,522;290444,900;50,00
370784,259;290444,881;50,00
370784,968;290444,859;50,00
370785,638;290444,836;50,00
370786,261;290444,809;50,00
370786,827;290444,777;50,00
370789,192;290444,341;50,00
370789,810;290443,155;50,00
370789,882;290442,513;50,00
370789,934;290441,768;50,00
370789,974;290440,957;50,00
370790,008;290440,117;50,00
370790,042;290439,286;50,00
370790,084;290438,499;50,00
370790,202;290437,178;50,00
370790,354;290436,145;50,00
370790,524;290435,333;50,00
370790,749;290434,541;50,00
370790,909;290433,992;50,00
370791,001;290433,487;50,00
370791,163;290433,044;50,00
370791,520;290432,719;50,00
370792,000;290432,503;50,00
370792,502;290432,365;50,00
370793,014;290432,257;50,00
370793,539;290432,137;50,00
370794,055;290432,018;50,00
370794,541;290431,927;50,00
370795,026;290431,891;50,00
370795,558;290431,929;50,00
370796,216;290432,032;50,00
370797,025;290432,189;50,00
370797,760;290432,406;50,00
370798,213;290432,682;50,00
370798,490;290432,976;50,00
370798,736;290433,246;50,00
370798,947;290433,499;50,00
370799,094;290433,759;50,00
370799,221;290434,083;50,00
370799,376;290434,513;50,00
370799,564;290435,024;50,00
370799,775;290435,569;50,00
370799,995;290436,095;50,00
370800,208;290436,569;50,00
370800,409;290437,024;50,00
370800,593;290437,498;50,00
370800,752;290437,957;50,00
370800,882;290438,355;50,00
370800,988;290438,661;50,00
370801,269;290439,154;50,00
370801,590;290439,623;50,00
370801,992;290440,287;50,00
370802,364;290441,081;50,00
370802,531;290441,814;50,00
370802,365;290442,320;50,00
370801,998;290442,636;50,00
370801,629;290442,852;50,00
370801,461;290443,067;50,00
370801,634;290443,388;50,00
370802,032;290443,952;50,00
370802,412;290444,648;50,00
370802,947;290445,734;50,00
370803,327;290446,429;50,00
370803,622;290446,913;50,00
370803,838;290447,263;50,00
370804,037;290447,534;50,00
370804,272;290447,774;50,00
370804,525;290448,002;50,00
370804,778;290448,222;50,00
370805,090;290448,382;50,00
370805,509;290448,412;50,00
370805,984;290448,204;50,00
370806,435;290447,716;50,00
370806,771;290447,207;50,00
370807,019;290446,702;50,00
370807,104;290446,385;50,00
370807,199;290445,967;50,00
370807,290;290445,454;50,00
370807,403;290444,667;50,00
370807,495;290443,922;50,00
370807,562;290443,113;50,00
370807,555;290442,383;50,00
370807,357;290441,706;50,00
370807,078;290441,366;50,00
370806,789;290440,716;50,00
370806,782;290439,986;50,00
370806,817;290439,167;50,00
370806,855;290438,521;50,00
370806,883;290438,000;50,00
370806,901;290437,494;50,00
370806,921;290436,949;50,00
370806,955;290436,396;50,00
370806,999;290436,130;50,00
370807,041;290436,396;50,00
370807,072;290436,949;50,00
370807,087;290437,494;50,00
370807,098;290438,000;50,00
370807,118;290438,521;50,00
370807,140;290439,167;50,00
370807,175;290440,000;50,00
370807,324;290440,833;50,00
370807,659;290441,542;50,00
370808,032;290442,500;50,00
370808,176;290443,201;50,00
370808,288;290443,994;50,00
370808,376;290444,789;50,00
370808,450;290445,500;50,00
370808,574;290446,457;50,00
370808,697;290447,153;50,00
370808,836;290448,168;50,00
370808,954;290450,444;50,00
370808,970;290451,065;50,00
370808,984;290451,747;50,00
370808,998;290452,475;50,00
370809,013;290453,236;50,00
370809,028;290454,014;50,00
370809,047;290454,797;50,00
370809,068;290455,569;50,00
370809,094;290456,317;50,00
370809,124;290457,026;50,00
370809,161;290457,683;50,00
370809,209;290458,319;50,00
370809,556;290460,498;50,00
370809,907;290462,667;50,00
370809,952;290463,252;50,00
370809,991;290463,909;50,00
370810,023;290464,628;50,00
370810,049;290465,397;50,00
370810,070;290466,208;50,00
370810,087;290467,048;50,00
370810,099;290467,908;50,00
370810,108;290468,777;50,00
370810,115;290469,645;50,00
370810,119;290470,500;50,00
370810,123;290471,333;50,00
370810,127;290472,577;50,00
370810,132;290473,734;50,00
370810,142;290474,797;50,00
370810,160;290475,761;50,00
370810,189;290476,620;50,00
370810,232;290477,368;50,00
370810,293;290478,000;50,00
370810,623;290479,583;50,00
370810,946;290481,667;50,00
370810,984;290482,252;50,00
370811,014;290482,908;50,00
370811,037;290483,624;50,00
370811,053;290484,389;50,00
370811,064;290485,192;50,00
370811,070;290486,021;50,00
370811,072;290486,865;50,00
370811,071;290487,713;50,00
370811,068;290488,553;50,00
370811,064;290489,375;50,00
370811,058;290490,167;50,00
370811,049;290491,514;50,00
370811,046;290492,722;50,00
370811,052;290493,792;50,00
370811,074;290494,722;50,00
370811,115;290495,514;50,00
370811,180;290496,167;50,00
370811,507;290497,399;50,00
370811,839;290498,023;50,00
370811,980;290498,567;50,00
370811,978;290499,093;50,00
370811,927;290499,567;50,00
370811,860;290500,023;50,00
370811,788;290500,503;50,00
370811,698;290501,000;50,00
370811,577;290501,500;50,00
370811,426;290502,000;50,00
370811,256;290502,491;50,00
370811,114;290502,930;50,00
370811,025;290503,256;50,00
370810,904;290503,385;50,00
370810,676;290503,259;50,00
370810,410;290502,955;50,00
370810,177;290502,564;50,00
370809,914;290502,101;50,00
370809,566;290501,588;50,00
370809,248;290501,145;50,00
370808,854;290500,705;50,00
370808,482;290500,547;50,00
370808,000;290500,446;50,00
370807,516;290500,460;50,00
370807,125;290500,578;50,00
370806,886;290500,781;50,00
370806,712;290501,088;50,00
370806,513;290501,503;50,00
370806,310;290501,939;50,00
370806,141;290502,324;50,00
370805,984;290502,755;50,00
370805,815;290503,324;50,00
370805,654;290503,939;50,00
370805,532;290504,492;50,00
370805,477;290505,000;50,00
370805,506;290505,485;50,00
370805,615;290505,880;50,00
370805,802;290506,129;50,00
370806,095;290506,304;50,00
370806,512;290506,491;50,00
370807,000;290506,677;50,00
370807,521;290506,832;50,00
370808,167;290506,923;50,00
370808,987;290506,939;50,00
370809,738;290506,931;50,00
370810,454;290507,048;50,00
370810,727;290507,202;50,00
370811,072;290507,398;50,00
370811,500;290507,605;50,00
370811,931;290507,785;50,00
370812,282;290507,908;50,00
370812,559;290507,988;50,00
370813,035;290508,067;50,00
370813,309;290508,047;50,00
370813,580;290508,003;50,00
370814,103;290507,862;50,00
370814,513;290507,704;50,00
370815,000;290507,512;50,00
370815,483;290507,331;50,00
370815,865;290507,183;50,00
370816,295;290507,014;50,00
370816,613;290506,969;50,00
370817,032;290506,926;50,00
370817,504;290506,872;50,00
370818,000;290506,805;50,00
370818,500;290506,727;50,00
370819,000;290506,638;50,00
370819,512;290506,535;50,00
370820,096;290506,399;50,00
370820,858;290506,215;50,00
370822,049;290506,010;50,00
370822,787;290505,920;50,00
370823,609;290505,835;50,00
370824,455;290505,756;50,00
370825,596;290505,655;50,00
370826,944;290505,536;50,00
370828,000;290505,453;50,00
370829,061;290505,396;50,00
370830,500;290505,355;50,00
370831,251;290505,341;50,00
370832,065;290505,329;50,00
370832,888;290505,318;50,00
370833,662;290505,310;50,00
370834,333;290505,304;50,00
370835,417;290505,300;50,00
370836,000;290505,299;50,00
370836,500;290505,287;50,00
370837,000;290505,253;50,00
370837,500;290505,192;50,00
370838,000;290505,127;50,00
370838,500;290505,080;50,00
370839,000;290505,050;50,00
370839,500;290505,030;50,00
370840,000;290505,026;50,00
370840,500;290505,042;50,00
370841,000;290505,055;50,00
370841,500;290505,046;50,00
370842,000;290505,031;50,00
370842,496;290505,045;50,00
370842,971;290505,188;50,00
370843,395;290505,524;50,00
370843,717;290505,926;50,00
370843,901;290506,255;50,00
370844,018;290506,521;50,00
370844,142;290506,797;50,00
370844,268;290507,255;50,00
370844,369;290508,028;50,00
370844,408;290509,000;50,00
370844,362;290509,994;50,00
370844,269;290511,000;50,00
370844,156;290511,990;50,00
370843,934;290512,949;50,00
370843,544;290513,807;50,00
370843,147;290514,463;50,00
370842,690;290515,116;50,00
370842,360;290515,514;50,00
370841,929;290516,000;50,00
370841,448;290516,497;50,00
370840,954;290516,974;50,00
370840,471;290517,415;50,00
370839,990;290517,821;50,00
370839,499;290518,197;50,00
370839,000;290518,550;50,00
370838,494;290518,891;50,00
370837,955;290519,240;50,00
370837,372;290519,605;50,00
370836,822;290519,939;50,00
370836,361;290520,204;50,00
370835,870;290520,444;50,00
370835,227;290520,712;50,00
370834,490;290521,003;50,00
370833,752;290521,297;50,00
370833,068;290521,567;50,00
370832,412;290521,808;50,00
370831,450;290522,092;50,00
370830,751;290522,273;50,00
370829,919;290522,467;50,00
370828,996;290522,655;50,00
370827,987;290522,820;50,00
370826,996;290522,937;50,00
370826,000;290523,018;50,00
370825,002;290523,076;50,00
370824,000;290523,124;50,00
370823,009;290523,173;50,00
370822,065;290523,218;50,00
370821,215;290523,254;50,00
370820,500;290523,272;50,00
370819,563;290523,249;50,00
370819,000;290523,176;50,00
370818,479;290523,095;50,00
370817,833;290523,039;50,00
370817,000;290523,037;50,00
370816,167;290523,123;50,00
370815,534;290523,313;50,00
370815,103;290523,552;50,00
370814,818;290523,778;50,00
370814,581;290523,966;50,00
370814,298;290524,106;50,00
370813,937;290524,193;50,00
370813,492;290524,230;50,00
370813,000;290524,236;50,00
370812,479;290524,229;50,00
370811,833;290524,204;50,00
370811,002;290524,170;50,00
370810,167;290524,189;50,00
370809,500;290524,306;50,00
370808,833;290524,411;50,00
370808,005;290524,398;50,00
370807,167;290524,312;50,00
370806,526;290524,224;50,00
370806,040;290524,146;50,00
370805,615;290524,067;50,00
370805,161;290523,965;50,00
370804,615;290523,820;50,00
370804,040;290523,661;50,00
370803,501;290523,512;50,00
370802,970;290523,361;50,00
370802,413;290523,187;50,00
370801,879;290522,996;50,00
370801,412;290522,793;50,00
370800,962;290522,563;50,00
370800,475;290522,293;50,00
370799,971;290521,996;50,00
370799,479;290521,685;50,00
370798,993;290521,345;50,00
370798,508;290520,967;50,00
370798,070;290520,599;50,00
370797,722;290520,284;50,00
370797,446;290520,017;50,00
370797,212;290519,775;50,00
370796,993;290519,533;50,00
370796,763;290519,264;50,00
370796,493;290518,925;50,00
370796,165;290518,491;50,00
370795,811;290518,000;50,00
370795,487;290517,500;50,00
370795,289;290517,000;50,00
370795,231;290516,512;50,00
370794,957;290516,098;50,00
370794,318;290515,850;50,00
